"Student_Name";"Test_Case_1 (25)";"Test_Case_2 (25)";"Code_1 (10)";"Code_2 (20)";"Code_3 (1)";"Code_4 (10)";"Total_Marks (100)";"Comments"
23ME30039;0;0;10;8;3;3;24;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:5 5~~Desired Output:~~~~1~~23~~456~~7812~~34567~~~~Your output:~~enter scale between 1 and 6 and lines between 1 and 10a[0]=1a[1]=2a[2]=3a[3]=4a[4]=5a[5]=6a[6]=7a[7]=8a[8]=9~~~~  Mark/s obtained: 0 out of 25~~~~~~FAILED: Test Case 2: ~~INPUT:2 10~~Desired Output:~~~~1~~23~~451~~2345~~12345~~123451~~2345123~~45123451~~234512345~~1234512345~~~~Your output:~~enter scale between 1 and 6 and lines between 1 and 10a[0]=1a[1]=2a[2]=3a[3]=4a[4]=5a[5]=6~~~~  Mark/s obtained: 0 out of 25~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input has been taken correctly~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 2:~~Logic is correct and gives expected output~~  Mark/s obtained: 8 out of 20~~~~~~FAILED: Code Case 3:~~Have used nested loops~~  Mark/s obtained: 3 out of 10~~~~~~FAILED: Code Case 4:~~Output Printed~~  Mark/s obtained: 3 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 24/100 ##########
23AG30039;0;0;0;0;0;1;1;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 50~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input has been taken correctly~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Logic is correct and gives expected output~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 3:~~Have used nested loops~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Output Printed~~  Mark/s obtained: 1 out of 10~~~~~~==============================~~~~########## TOTAL MARKS OBTAINED = 1/100 ##########
23AE10036;0;0;10;12;8;7;37;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:5 5~~Desired Output:~~~~1~~23~~456~~7812~~34567~~~~Your output:~~enter s & n ~~1~~23~~123~~1231~~23123~~~~~~  Mark/s obtained: 0 out of 25~~~~~~FAILED: Test Case 2: ~~INPUT:2 10~~Desired Output:~~~~1~~23~~451~~2345~~12345~~123451~~2345123~~45123451~~234512345~~1234512345~~~~Your output:~~enter s & n ~~1~~23~~123~~1231~~23123~~123123~~1231231~~23123123~~123123123~~1231231231~~~~~~  Mark/s obtained: 0 out of 25~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input has been taken correctly~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 2:~~Logic is correct and gives expected output~~  Mark/s obtained: 12 out of 20~~~~~~FAILED: Code Case 3:~~Have used nested loops~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Code Case 4:~~Output Printed~~  Mark/s obtained: 7 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 37/100 ##########
23EE30017;0;0;0;0;0;0;0;LT file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~########## TOTAL MARKS OBTAINED = 0/100 ##########
23MA10056;0;0;0;0;0;0;0;LT file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~########## TOTAL MARKS OBTAINED = 0/100 ##########
23BT30019;25;25;10;20;10;10;100;Keep up the good work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23MI10014;0;0;0;0;0;0;0;LT file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~########## TOTAL MARKS OBTAINED = 0/100 ##########
23ME10025;25;25;10;20;10;10;100;Clean Code~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23CE30018;25;25;10;20;10;10;100;Perfect~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 50 out of 50~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 50 out of 50~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
23AG30019;0;0;10;8;6;5;29;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:5 5~~Desired Output:~~~~1~~23~~456~~7812~~34567~~~~Your output:~~Input~~ Enter scale factor :~~Enter number of lines:~~112123123412345~~~~  Mark/s obtained: 0 out of 25~~~~~~FAILED: Test Case 2: ~~INPUT:2 10~~Desired Output:~~~~1~~23~~451~~2345~~12345~~123451~~2345123~~45123451~~234512345~~1234512345~~~~Your output:~~Input~~ Enter scale factor :~~Enter number of lines:~~11212312341234512345612345671234567812345678912345678910~~~~  Mark/s obtained: 0 out of 25~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input has been taken correctly~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 2:~~Logic is correct and gives expected output~~  Mark/s obtained: 8 out of 20~~~~~~FAILED: Code Case 3:~~Have used nested loops~~  Mark/s obtained: 6 out of 10~~~~~~FAILED: Code Case 4:~~Output Printed~~  Mark/s obtained: 5 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 29/100 ##########
23IM10028;0;0;10;11;6;6;33;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 50~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input has been taken correctly~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 2:~~Logic is correct and gives expected output~~  Mark/s obtained: 11 out of 20~~~~~~FAILED: Code Case 3:~~Have used nested loops~~  Mark/s obtained: 6 out of 10~~~~~~FAILED: Code Case 4:~~Output Printed~~  Mark/s obtained: 6 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 33/100 ##########
23GG10021;0;0;10;10;5;5;30;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:5 5~~Desired Output:~~~~1~~23~~456~~7812~~34567~~~~Your output:~~ enter the scale factor:7410592 enter the number of lines:0 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 5 6 7 8 1 2 3 4 ...~~~~  Mark/s obtained: 0 out of 25~~~~~~FAILED: Test Case 2: ~~INPUT:2 10~~Desired Output:~~~~1~~23~~451~~2345~~12345~~123451~~2345123~~45123451~~234512345~~1234512345~~~~Your output:~~ enter the scale factor:6689696 enter the number of lines:0 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 1 2 3 4 5 ...~~~~  Mark/s obtained: 0 out of 25~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Input has been taken correctly~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 2:~~Logic is correct and gives expected output~~  Mark/s obtained: 10 out of 20~~~~~~FAILED: Code Case 3:~~Have used nested loops~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 4:~~Output Printed~~  Mark/s obtained: 5 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 30/100 ##########
23BT10035;0;0;0;0;0;0;0;LT file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~########## TOTAL MARKS OBTAINED = 0/100 ##########
