"Student_Name";"Test_Case_1 (10)";"Test_Case_2 (10)";"Test_Case_3 (10)";"Test_Case_4 (10)";"Code_1 (10)";"Code_2 (20)";"Code_3 (20)";"Code_4 (10)";"Total_Marks (100)";"Comments"
22ME30042;10;10;10;10;10;20;20;10;100;Nice work~~~~========= TEST CASES =========~~~~~~Your output:~~Enter the number of terms~~sum of series is 1.000000~~~~Your output:~~Enter the number of terms~~sum of series is 2.283334~~~~Your output:~~Enter the number of terms~~sum of series is 2.717857~~~~Your output:~~Enter the number of terms~~sum of series is 2.928968~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22NA30011;10;10;10;10;10;20;20;10;100;Perfect~~~~========= TEST CASES =========~~~~~~Your output:~~1.000~~~~Your output:~~2.283~~~~Your output:~~2.718~~~~Your output:~~2.929~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MF10045;10;10;10;10;10;20;20;10;100;Nice work~~~~========= TEST CASES =========~~~~~~Your output:~~Enter the number of terms whose sum is to be found ~~1.000000~~~~Your output:~~Enter the number of terms whose sum is to be found ~~2.283334~~~~Your output:~~Enter the number of terms whose sum is to be found ~~2.717857~~~~Your output:~~Enter the number of terms whose sum is to be found ~~2.928968~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22EC30047;10;10;10;10;10;20;20;10;100;Keep up the good work~~~~========= TEST CASES =========~~~~~~Your output:~~enter the number of terms till which the sum has to be printed~~sum of first 1 terms of the HP is 1.000000~~~~~~Your output:~~enter the number of terms till which the sum has to be printed~~sum of first 5 terms of the HP is 2.283334~~~~~~Your output:~~enter the number of terms till which the sum has to be printed~~sum of first 8 terms of the HP is 2.717857~~~~~~Your output:~~enter the number of terms till which the sum has to be printed~~sum of first 10 terms of the HP is 2.928968~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22EC30007;10;10;10;10;10;20;20;10;100;Nice work~~~~========= TEST CASES =========~~~~~~Your output:~~Enter number of terms: The sum of the harmonic progression upto the given number of terms is: 1.000~~~~~~Your output:~~Enter number of terms: The sum of the harmonic progression upto the given number of terms is: 2.283~~~~~~Your output:~~Enter number of terms: The sum of the harmonic progression upto the given number of terms is: 2.718~~~~~~Your output:~~Enter number of terms: The sum of the harmonic progression upto the given number of terms is: 2.929~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MF10007;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22NA10003;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22MT10023;10;10;10;10;10;20;20;10;100;Good work~~~~========= TEST CASES =========~~~~~~Your output:~~Enter the number of terms: Sum = 1.000~~~~~~Your output:~~Enter the number of terms: Sum = 2.283~~~~~~Your output:~~Enter the number of terms: Sum = 2.718~~~~~~Your output:~~Enter the number of terms: Sum = 2.929~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22ME10045;10;10;10;10;10;20;20;10;100;Nice work~~~~========= TEST CASES =========~~~~~~Your output:~~~~ Enter the number of terms:~~ The sum of the harmonic series is 1.000000~~~~Your output:~~~~ Enter the number of terms:~~ The sum of the harmonic series is 2.283334~~~~Your output:~~~~ Enter the number of terms:~~ The sum of the harmonic series is 2.717857~~~~Your output:~~~~ Enter the number of terms:~~ The sum of the harmonic series is 2.928968~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22AE10034;10;10;10;10;10;20;20;10;100;Great Job~~~~========= TEST CASES =========~~~~~~Your output:~~Enter the number of terms:The sum of the Harmonic series until n terms:1.000~~~~Your output:~~Enter the number of terms:The sum of the Harmonic series until n terms:2.283~~~~Your output:~~Enter the number of terms:The sum of the Harmonic series until n terms:2.718~~~~Your output:~~Enter the number of terms:The sum of the Harmonic series until n terms:2.929~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CE10085;10;10;10;10;10;20;20;10;100;Nice work~~~~========= TEST CASES =========~~~~~~Your output:~~Enter the number of elements1.000000~~~~Your output:~~Enter the number of elements2.283334~~~~Your output:~~Enter the number of elements2.717857~~~~Your output:~~Enter the number of elements2.928968~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22GG10004;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CS30028;10;10;10;10;10;20;20;10;100;Perfect~~~~========= TEST CASES =========~~~~~~Your output:~~Enter no. of terms : The sum of harmonic series upto 1 terms is 1.000000~~~~Your output:~~Enter no. of terms : The sum of harmonic series upto 5 terms is 2.283334~~~~Your output:~~Enter no. of terms : The sum of harmonic series upto 8 terms is 2.717857~~~~Your output:~~Enter no. of terms : The sum of harmonic series upto 10 terms is 2.928968~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CE10045;10;10;10;10;10;20;20;10;100;Keep it up~~~~========= TEST CASES =========~~~~~~Your output:~~Enter the value of N :1.000000~~~~Your output:~~Enter the value of N :2.283333~~~~Your output:~~Enter the value of N :2.717857~~~~Your output:~~Enter the value of N :2.928968~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22IE10027;10;10;10;10;10;20;20;10;100;Nice work~~~~========= TEST CASES =========~~~~~~Your output:~~~~1.000000~~~~Your output:~~~~2.283334~~~~Your output:~~~~2.717857~~~~Your output:~~~~2.928968~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22PH10032;10;10;10;10;10;20;20;10;100;Good work~~~~========= TEST CASES =========~~~~~~Your output:~~enter the n:1.000000~~~~Your output:~~enter the n:2.283334~~~~Your output:~~enter the n:2.717857~~~~Your output:~~enter the n:2.928968~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22PH10013;10;10;10;10;10;20;20;10;100;Great Job~~~~========= TEST CASES =========~~~~~~Your output:~~enter the value of n1.000000~~~~Your output:~~enter the value of n2.283334~~~~Your output:~~enter the value of n2.717857~~~~Your output:~~enter the value of n2.928968~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22AE30007;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22IM10020;10;10;10;10;10;20;20;10;100;Good~~~~========= TEST CASES =========~~~~~~Your output:~~Enter N:Sum of 1 terms of series: 1.000000~~~~Your output:~~Enter N:Sum of 5 terms of series: 2.283334~~~~Your output:~~Enter N:Sum of 8 terms of series: 2.717857~~~~Your output:~~Enter N:Sum of 10 terms of series: 2.928968~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22EX10014;10;10;10;10;10;20;20;10;100;Keep up the good work~~~~========= TEST CASES =========~~~~~~Your output:~~1.000000~~~~Your output:~~2.283334~~~~Your output:~~2.717857~~~~Your output:~~2.928968~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MF3IM17;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EE10048;10;10;10;10;10;20;20;10;100;Good~~~~========= TEST CASES =========~~~~~~Your output:~~Enter n: Sum of harmonic series upto n: 1.000~~~~~~Your output:~~Enter n: Sum of harmonic series upto n: 2.283~~~~~~Your output:~~Enter n: Sum of harmonic series upto n: 2.718~~~~~~Your output:~~Enter n: Sum of harmonic series upto n: 2.929~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22NA10041;10;10;10;10;10;20;20;10;100;Keep up the good work~~~~========= TEST CASES =========~~~~~~Your output:~~enter the value of n:1.000000~~~~Your output:~~enter the value of n:2.283334~~~~Your output:~~enter the value of n:2.717857~~~~Your output:~~enter the value of n:2.928968~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22BT30022;10;10;10;10;10;20;20;10;100;Nice work~~~~========= TEST CASES =========~~~~~~Your output:~~enter nsum of series upto n:1.000~~~~~~Your output:~~enter nsum of series upto n:2.283~~~~~~Your output:~~enter nsum of series upto n:2.718~~~~~~Your output:~~enter nsum of series upto n:2.929~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CE10025;10;10;10;10;10;20;20;10;100;Great Job~~~~========= TEST CASES =========~~~~~~Your output:~~Enter number:sum of harmonic series is 1.000000~~~~Your output:~~Enter number:sum of harmonic series is 2.283334~~~~Your output:~~Enter number:sum of harmonic series is 2.717857~~~~Your output:~~Enter number:sum of harmonic series is 2.928968~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CY10048;10;10;10;10;10;20;20;10;100;Perfect~~~~========= TEST CASES =========~~~~~~Your output:~~Enter n where 0<n<=99999 Sum of the harmonic series is 1.000 ~~~~Your output:~~Enter n where 0<n<=99999 Sum of the harmonic series is 2.283 ~~~~Your output:~~Enter n where 0<n<=99999 Sum of the harmonic series is 2.718 ~~~~Your output:~~Enter n where 0<n<=99999 Sum of the harmonic series is 2.929 ~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CH10044;10;10;10;10;10;20;20;10;100;Keep up the good work~~~~========= TEST CASES =========~~~~~~Your output:~~Enter the number of terms~~1.000000~~~~Your output:~~Enter the number of terms~~2.283334~~~~Your output:~~Enter the number of terms~~2.717857~~~~Your output:~~Enter the number of terms~~2.928968~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22ME30023;10;10;10;10;10;20;20;10;100;Good work~~~~========= TEST CASES =========~~~~~~Your output:~~Enter the value of n: Sum of the harmonic series up to 1: 1.000000~~~~Your output:~~Enter the value of n: Sum of the harmonic series up to 5: 2.283333~~~~Your output:~~Enter the value of n: Sum of the harmonic series up to 8: 2.717857~~~~Your output:~~Enter the value of n: Sum of the harmonic series up to 10: 2.928968~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CY10028;5;5;5;5;10;20;20;10;80;========= TEST CASES =========~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~1.000~~~~ ~~  Mark/s obtained: 5 out of 10~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 2: ~~IN:~~5~~~~Exp OUT:~~2.283~~~~ ~~  Mark/s obtained: 5 out of 10~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 3: ~~IN:~~8~~~~Exp OUT:~~2.718~~~~ ~~  Mark/s obtained: 5 out of 10~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 4: ~~IN:~~10~~~~Exp OUT:~~2.929~~~~ ~~  Mark/s obtained: 5 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22AE10014;10;10;10;10;10;20;20;10;100;Nice work~~~~========= TEST CASES =========~~~~~~Your output:~~Enter the value of n : Result = 1.000000~~~~~~Your output:~~Enter the value of n : Result = 2.283334~~~~~~Your output:~~Enter the value of n : Result = 2.717857~~~~~~Your output:~~Enter the value of n : Result = 2.928968~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22HS10050;10;10;10;10;10;20;20;10;100;Perfect~~~~========= TEST CASES =========~~~~~~Your output:~~Enter the number between 0 to 99999~~1.000000~~~~Your output:~~Enter the number between 0 to 99999~~2.283334~~~~Your output:~~Enter the number between 0 to 99999~~2.717857~~~~Your output:~~Enter the number between 0 to 99999~~2.928968~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22EC10039;10;10;10;10;10;20;20;10;100;Good~~~~========= TEST CASES =========~~~~~~Your output:~~enter the value of n:sum of 1 terms in hp is:1.000~~~~~~Your output:~~enter the value of n:sum of 5 terms in hp is:2.283~~~~~~Your output:~~enter the value of n:sum of 8 terms in hp is:2.718~~~~~~Your output:~~enter the value of n:sum of 10 terms in hp is:2.929~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22ME30061;10;10;10;10;10;20;20;10;100;Good~~~~========= TEST CASES =========~~~~~~Your output:~~Enter value of n(0 - 99999): ~~1.000000~~~~~~Your output:~~Enter value of n(0 - 99999): ~~2.283334~~~~~~Your output:~~Enter value of n(0 - 99999): ~~2.717857~~~~~~Your output:~~Enter value of n(0 - 99999): ~~2.928968~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CS10029;10;10;10;10;10;20;20;10;100;Great Job~~~~========= TEST CASES =========~~~~~~Your output:~~1.000~~~~~~Your output:~~2.283~~~~~~Your output:~~2.718~~~~~~Your output:~~2.929~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MA10002;10;10;10;10;10;20;20;10;100;Perfect~~~~========= TEST CASES =========~~~~~~Your output:~~enter the number of terms~~the sum of the series is 1.000000~~~~~~Your output:~~enter the number of terms~~the sum of the series is 2.283334~~~~~~Your output:~~enter the number of terms~~the sum of the series is 2.717857~~~~~~Your output:~~enter the number of terms~~the sum of the series is 2.928968~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MI10013;10;10;10;10;10;20;20;10;100;Good work~~~~========= TEST CASES =========~~~~~~Your output:~~input the number of terms :~~~~1/1~~sum of series upto 1 terms is : 1.000000~~~~~~Your output:~~input the number of terms :~~~~1/1 + 1/2 + 1/3 + 1/4 + 1/5~~sum of series upto 5 terms is : 2.283334~~~~~~Your output:~~input the number of terms :~~~~1/1 + 1/2 + 1/3 + 1/4 + 1/5 + 1/6 + 1/7 + 1/8~~sum of series upto 8 terms is : 2.717857~~~~~~Your output:~~input the number of terms :~~~~1/1 + 1/2 + 1/3 + 1/4 + 1/5 + 1/6 + 1/7 + 1/8 + 1/9 + 1/10~~sum of series upto 10 terms is : 2.928968~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CH10064;10;10;10;10;10;20;20;10;100;Perfect~~~~========= TEST CASES =========~~~~~~Your output:~~Enter n: Sum: 1.000000~~~~Your output:~~Enter n: Sum: 2.283334~~~~Your output:~~Enter n: Sum: 2.717857~~~~Your output:~~Enter n: Sum: 2.928968~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22HS10010;10;10;10;10;10;20;20;10;100;Good~~~~========= TEST CASES =========~~~~~~Your output:~~Enter the value of n between 0 to 99999Value of harmonic series is 1.000000~~~~Your output:~~Enter the value of n between 0 to 99999Value of harmonic series is 2.283334~~~~Your output:~~Enter the value of n between 0 to 99999Value of harmonic series is 2.717857~~~~Your output:~~Enter the value of n between 0 to 99999Value of harmonic series is 2.928968~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~harmonic function created~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~used recursion to calculate sum~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 4:~~printed the output~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
