"Student_Name";"Test_Case_1 (20)";"Test_Case_2 (20)";"Code_1 (10)";"Code_2 (10)";"Code_3 (10)";"Code_4 (20)";"Code_5 (10)";"Total_Marks (100)";"Comments"
22EC30007;10;10;10;10;10;20;10;80;========= TEST CASES =========~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22MF10007;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22NA10003;0;0;0;0;0;0;0;0;========= TEST CASES =========~~~~~~Your output:~~x y r~~Circle Dont Intersect~~~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 0 out of 20~~~~~~Your output:~~x y r~~Circles Intersect~~~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 0 out of 20~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~checked odd~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 5:~~printed list~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22MT10023;10;10;10;10;10;20;10;80;========= TEST CASES =========~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22ME10045;0;0;0;0;0;0;0;0;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~checked odd~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 5:~~printed list~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22AE10034;10;10;10;10;10;20;10;80;========= TEST CASES =========~~~~~~Your output:~~enter number of elementsenter elements:12397765~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~enter number of elementsenter elements:246897531~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22CE10085;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22GG10004;0;0;10;10;10;20;10;60;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 60 ############
22CS30028;10;10;10;10;10;20;10;80;========= TEST CASES =========~~~~~~Your output:~~Enter n :Enter List Elements:1 2 3 9 7 7 6 5 ~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~Enter n :Enter List Elements:2 4 6 8 9 7 5 3 1 ~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22CE10045;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22IE10027;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22PH10032;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22PH10013;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22AE30007;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22IM10020;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EX10014;0;0;10;10;10;20;10;60;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 60 ############
22MF3IM17;0;0;10;10;10;20;10;60;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 60 ############
22EE10048;10;10;10;10;10;20;10;80;========= TEST CASES =========~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22NA10041;0;0;10;10;10;20;10;60;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 60 ############
22BT30022;0;0;10;10;10;20;10;60;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 60 ############
22CE10025;0;0;10;10;10;20;10;60;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 60 ############
22CY10048;10;10;10;10;10;20;10;80;========= TEST CASES =========~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22CH10044;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22ME30023;0;0;10;10;10;20;10;60;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 60 ############
22CY10028;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22AE10014;0;0;10;10;0;0;0;20;========= TEST CASES =========~~~~~~Your output:~~~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 0 out of 20~~~~~~Your output:~~~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 0 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~checked odd~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 5:~~printed list~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22HS10050;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EC10039;10;10;10;10;10;20;10;80;========= TEST CASES =========~~~~~~Your output:~~enter the value of n:enter the value:enter the value:enter the value:enter the value:enter the value:enter the value:enter the value:enter the value:1 2 3 9 7 7 6 5 ~~1 2 9 7 5 ~~~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~enter the value of n:enter the value:enter the value:enter the value:enter the value:enter the value:enter the value:enter the value:enter the value:enter the value:2 4 6 8 9 7 5 3 1 ~~2 6 9 5 1 ~~~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22ME30061;10;10;10;10;10;20;10;80;========= TEST CASES =========~~~~~~Your output:~~Enter the number of elements: ~~~~Original list = 1 2 3 9 7 7 6 5 ~~Modified list = 2 9 7 5 ~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~Enter the number of elements: ~~~~Original list = 2 4 6 8 9 7 5 3 1 ~~Modified list = 4 8 7 3 ~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22CS10029;10;10;10;10;10;20;10;80;========= TEST CASES =========~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22MA10002;10;10;10;10;10;20;10;80;========= TEST CASES =========~~~~~~Your output:~~the number of elements~~the elements in list 1 is ~~1	2	3	9	7	7	6	5	~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~the number of elements~~the elements in list 1 is ~~2	4	6	8	9	7	5	3	1	~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22MI10013;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CH10064;0;0;10;10;0;0;0;20;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~checked odd~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 5:~~printed list~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22HS10010;10;10;10;10;10;20;10;80;========= TEST CASES =========~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22CH10004;0;0;10;10;0;0;0;20;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~checked odd~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 5:~~printed list~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22MI33013;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EC10019;10;10;10;10;10;20;10;80;========= TEST CASES =========~~~~~~Your output:~~Enter number of integers: ~~Enter the integers:~~Elements of MODIFIED list are:~~1 2 9 7 6 5 ~~~~~~FAILED: Test Case 1: ~~Input:~~n=8~~L = {1, 2, 3, 9, 7, 7, 6, 5}~~Outpt:~~List w/o odd: 2 6 ~~  Mark/s obtained: 10 out of 20~~~~~~Your output:~~Enter number of integers: ~~Enter the integers:~~Elements of MODIFIED list are:~~2 4 8 9 5 3 ~~~~~~FAILED: Test Case 2: ~~Input:~~n=9~~L = {2, 4, 6, 8, 9, 7, 5, 3, 1}~~Output:~~List w/o odd: 2 6 4 8 ~~  Mark/s obtained: 10 out of 20~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~checked odd~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 5:~~printed list~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22MF10026;0;0;10;0;0;0;0;10;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Stucture for node defined~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 2:~~Linked List stored~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~checked odd~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~removed odd numbers~~  Mark/s obtained: 0 out of 20~~~~~~FAILED: Code Case 5:~~printed list~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 10 ############
