"Student_Name";"Test_Case_1 (10)";"Test_Case_2 (10)";"Test_Case_3 (10)";"Test_Case_4 (10)";"Code_1 (10)";"Code_2 (10)";"Code_3 (30)";"Code_4 (10)";"Total_Marks (100)";"Comments"
22ME30042;0;10;0;0;10;10;30;10;70;========= TEST CASES =========~~~~~~Your output:~~Enter the number of terms of fibonacci sequence~~Enter the number u want to search~~ Number is found?: No~~~~~~FAILED: Test Case 1: ~~IN:~~3~~~~Exp OUT:~~Yes~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter the number of terms of fibonacci sequence~~Enter the number u want to search~~ Number is found?: No~~~~~~Your output:~~Enter the number of terms of fibonacci sequence~~Enter the number u want to search~~ Number is found?: No~~~~~~FAILED: Test Case 3: ~~IN:~~13~~~~Exp OUT:~~Yes~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter the number of terms of fibonacci sequence~~Enter the number u want to search~~ Number is found?: No~~~~~~FAILED: Test Case 4: ~~IN:~~0~~~~Exp OUT:~~Ye~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 70 ############
22NA30011;10;10;10;10;10;0;0;0;50;========= TEST CASES =========~~~~~~Your output:~~Yes~~~~Your output:~~No~~~~Your output:~~Yes~~~~Your output:~~Yes~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 0 out of 30~~~~~~FAILED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 50 ############
22MF10045;10;10;10;10;10;10;30;10;100;Keep up the good work~~~~========= TEST CASES =========~~~~~~Your output:~~Enter the number to be checkedYes~~~~Your output:~~Enter the number to be checkedNo~~~~Your output:~~Enter the number to be checkedYes~~~~Your output:~~Enter the number to be checkedYes~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22EC30047;0;0;0;0;10;10;30;10;60;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 60 ############
22EC30007;10;10;10;10;10;10;30;10;100;Good~~~~========= TEST CASES =========~~~~~~Your output:~~Enter number to be checked for in the fibonacci sequence: Yes~~~~~~Your output:~~Enter number to be checked for in the fibonacci sequence: No~~~~Your output:~~Enter number to be checked for in the fibonacci sequence: Yes~~~~~~Your output:~~Enter number to be checked for in the fibonacci sequence: Yes~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MF10007;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22NA10003;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22MT10023;10;10;10;10;10;10;30;10;100;Nice work~~~~========= TEST CASES =========~~~~~~Your output:~~Enter the number: YES~~~~~~Your output:~~Enter the number: NO~~~~~~Your output:~~Enter the number: YES~~~~~~Your output:~~Enter the number: YES~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22ME10045;10;10;10;10;10;10;30;10;100;Great Job~~~~========= TEST CASES =========~~~~~~Your output:~~~~ Enter the number:~~ 3 belongs to fibonacci sequence!~~~~Your output:~~~~ Enter the number:~~ 10 does not belong tp the fibonacci sequence!~~~~Your output:~~~~ Enter the number:~~ 13 belongs to fibonacci sequence!~~~~Your output:~~~~ Enter the number:~~ 0 belongs to fibonacci sequence!~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22AE10034;10;10;10;10;10;10;30;10;100;Keep it up~~~~========= TEST CASES =========~~~~~~Your output:~~ENTER THE NUMBER TO CHECK IF IT BELONGS TO FIBONACCI SERIES : YES~~~~Your output:~~ENTER THE NUMBER TO CHECK IF IT BELONGS TO FIBONACCI SERIES : NO~~~~Your output:~~ENTER THE NUMBER TO CHECK IF IT BELONGS TO FIBONACCI SERIES : YES~~~~Your output:~~ENTER THE NUMBER TO CHECK IF IT BELONGS TO FIBONACCI SERIES : YES~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CE10085;0;10;0;10;10;10;30;10;80;========= TEST CASES =========~~~~~~Your output:~~Enter a number Enter  number of elements No~~~~FAILED: Test Case 1: ~~IN:~~3~~~~Exp OUT:~~Yes~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter a number Enter  number of elements No~~~~Your output:~~Enter a number Enter  number of elements No~~~~FAILED: Test Case 3: ~~IN:~~13~~~~Exp OUT:~~Yes~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter a number Enter  number of elements Yes~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22GG10004;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CS30028;10;10;10;10;10;10;30;10;100;Nice work~~~~========= TEST CASES =========~~~~~~Your output:~~Enter number : YES~~~~Your output:~~Enter number : NO~~~~Your output:~~Enter number : YES~~~~Your output:~~Enter number : YES~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CE10045;10;10;10;10;10;10;30;10;100;Perfect~~~~========= TEST CASES =========~~~~~~Your output:~~Enter the numberYES~~~~~~Your output:~~Enter the numberNO~~~~~~Your output:~~Enter the numberYES~~~~~~Your output:~~Enter the numberYES~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22IE10027;10;10;10;10;10;10;30;10;100;Great Job~~~~========= TEST CASES =========~~~~~~Your output:~~Enter a number nyes~~~~Your output:~~Enter a number nno~~~~Your output:~~Enter a number nyes~~~~Your output:~~Enter a number nyes~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22PH10032;10;10;10;10;10;10;30;10;100;Perfect~~~~========= TEST CASES =========~~~~~~Your output:~~enter the n:yes~~~~Your output:~~enter the n:no~~~~Your output:~~enter the n:yes~~~~Your output:~~enter the n:yes~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22PH10013;10;10;10;10;10;10;30;10;100;Keep it up~~~~========= TEST CASES =========~~~~~~Your output:~~enter the value of n  Yes~~~~Your output:~~enter the value of n  No~~~~Your output:~~enter the value of n  Yes~~~~Your output:~~enter the value of n  Yes~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22AE30007;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22IM10020;0;10;0;10;0;10;30;10;70;========= TEST CASES =========~~~~~~Your output:~~Enter number you want to find: Enter number N:No~~~~~~FAILED: Test Case 1: ~~IN:~~3~~~~Exp OUT:~~Yes~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter number you want to find: Enter number N:No~~~~~~Your output:~~Enter number you want to find: Enter number N:No~~~~~~FAILED: Test Case 3: ~~IN:~~13~~~~Exp OUT:~~Yes~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter number you want to find: Enter number N:No~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~taken user input~~  Mark/s obtained: 0 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 70 ############
22EX10014;0;0;0;0;0;10;30;10;50;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~taken user input~~  Mark/s obtained: 0 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 50 ############
22MF3IM17;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22NA10041;0;0;0;0;10;10;30;10;60;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 60 ############
22BT30022;10;10;10;10;10;10;30;10;100;Keep it up~~~~========= TEST CASES =========~~~~~~Your output:~~enter value of n:yes~~~~~~Your output:~~enter value of n:no~~~~~~Your output:~~enter value of n:yes~~~~~~Your output:~~enter value of n:yes~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CE10025;10;10;10;10;10;10;30;10;100;Great Job~~~~========= TEST CASES =========~~~~~~Your output:~~Enter a number:3 is a fibonacci number~~~~~~Your output:~~Enter a number:10 is not a fibonacci number~~~~Your output:~~Enter a number:13 is a fibonacci number~~~~~~Your output:~~Enter a number:0 is a fibonacci number~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CY10048;10;10;10;10;10;10;30;10;100;Clean Code~~~~========= TEST CASES =========~~~~~~Your output:~~Enter integer Yes~~~~~~Your output:~~Enter integer No~~~~~~Your output:~~Enter integer Yes~~~~~~Your output:~~Enter integer Yes~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CH10044;10;10;10;10;10;10;30;10;100;Keep up the good work~~~~========= TEST CASES =========~~~~~~Your output:~~Enter th value which you want to check~~Yes~~~~Your output:~~Enter th value which you want to check~~NO~~~~Your output:~~Enter th value which you want to check~~Yes~~~~Your output:~~Enter th value which you want to check~~Yes~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22ME30023;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CY10028;0;0;10;10;10;10;30;10;80;========= TEST CASES =========~~~~~~Your output:~~Enter the number:~~No~~~~~~FAILED: Test Case 1: ~~IN:~~3~~~~Exp OUT:~~Yes~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~[Code goes into an Infinite Loop]~~~~FAILED: Test Case 2: ~~IN:~~10~~~~Exp OUT:~~No~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~Enter the number:~~Yes~~~~~~Your output:~~Enter the number:~~Yes~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 80 ############
22AE10014;10;10;10;10;10;10;30;10;100;Nice work~~~~========= TEST CASES =========~~~~~~Your output:~~Enter the value of n : Yes~~~~~~Your output:~~Enter the value of n : No~~~~~~Your output:~~Enter the value of n : Yes~~~~~~Your output:~~Enter the value of n : Yes~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22HS10050;10;10;10;10;10;10;30;10;100;Great Job~~~~========= TEST CASES =========~~~~~~Your output:~~Enter n between 1 to 100~~YES~~~~~~Your output:~~Enter n between 1 to 100~~NO~~~~~~Your output:~~Enter n between 1 to 100~~YES~~~~~~Your output:~~Enter n between 1 to 100~~YES~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22EC10039;10;10;10;10;10;10;30;10;100;Great Job~~~~========= TEST CASES =========~~~~~~Your output:~~enter any number:yes~~~~~~Your output:~~enter any number:no~~~~~~Your output:~~enter any number:yes~~~~~~Your output:~~enter any number:yes~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22ME30061;10;10;10;10;10;10;30;10;100;Good work~~~~========= TEST CASES =========~~~~~~Your output:~~Enter number(0 - 100):~~Yes~~~~~~Your output:~~Enter number(0 - 100):~~No~~~~~~Your output:~~Enter number(0 - 100):~~Yes~~~~~~Your output:~~Enter number(0 - 100):~~Yes~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CS10029;10;10;10;10;10;10;30;10;100;Perfect~~~~========= TEST CASES =========~~~~~~Your output:~~Yes~~~~~~Your output:~~No~~~~~~Your output:~~Yes~~~~~~Your output:~~Yes~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MA10002;10;10;10;10;10;10;30;10;100;Nice work~~~~========= TEST CASES =========~~~~~~Your output:~~enter the value of n  ~~yes 3 belongs to fibonacci series~~~~~~Your output:~~enter the value of n  ~~NO : 10 does NOT belong to fibonacci series~~~~~~Your output:~~enter the value of n  ~~yes 13 belongs to fibonacci series~~~~~~Your output:~~enter the value of n  ~~yes 0 belongs to fibonacci series~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MI10013;10;10;10;10;10;10;0;10;70;========= TEST CASES =========~~~~~~Your output:~~enter your input :3 is a fibonacci~~~~~~Your output:~~enter your input :10 is not a fibonacci number~~~~~~Your output:~~enter your input :13 is a fibonacci~~~~~~Your output:~~enter your input :0 is a fibonacci number~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 0 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 70 ############
22CH10064;10;10;10;10;10;10;30;10;100;Good work~~~~========= TEST CASES =========~~~~~~Your output:~~Enter n: NoNoNoNoYes~~~~Your output:~~Enter n: NoNoNoNoNoNoNoNoNoNoNoNo~~~~Your output:~~Enter n: NoNoNoNoNoNoNoYes~~~~Your output:~~Enter n: Yes~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22HS10010;10;10;10;10;10;10;30;10;100;Good work~~~~========= TEST CASES =========~~~~~~Your output:~~Enter a integer n Yes~~~~Your output:~~Enter a integer n No~~~~Your output:~~Enter a integer n Yes~~~~Your output:~~Enter a integer n Yes~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22CH10004;10;10;10;10;10;10;30;10;100;Keep up the good work~~~~========= TEST CASES =========~~~~~~Your output:~~enter a value you want to check :yesnonono~~~~Your output:~~enter a value you want to check :yesnononononononononono~~~~Your output:~~enter a value you want to check :yesnonononononononononononono~~~~Your output:~~enter a value you want to check :yes~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~taken user input~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~fibonacci numbers generated~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~used recursion to generate fibonacci~~  Mark/s obtained: 30 out of 30~~~~~~PASSED: Code Case 4:~~checked number with generated number~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
