"Student_Name";"Test_Case_1 (10)";"Test_Case_2 (10)";"Test_Case_3 (10)";"Test_Case_4 (10)";"Code_1 (10)";"Code_2 (20)";"Code_3 (20)";"Code_4 (10)";"Total_Marks (100)";"Comments"
24NA10033;10;10;10;10;10;20;20;10;100;Nice work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10034;10;10;10;10;10;20;20;10;100;Good work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10035;8;8;8;8;10;20;20;5;87;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:110~~Desired Output:~~S1 = 6105~~S2 = 449735~~S3 = 2~~~~~~Your output:~~enter a number:s1= 6105 ~~ s2= 449735 ~~ s3= 7414706~~~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 2: ~~INPUT:309~~Desired Output:~~S1 = 47895~~S2 = 9882335~~S3 = 12~~~~~~Your output:~~enter a number:s1= 47895 ~~ s2= 9882335 ~~ s3= 10691516~~~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 3: ~~INPUT:500~~Desired Output:~~S1 = 125250~~S2 = 41791750~~S3 = 5~~~~~~Your output:~~enter a number:s1= 125250 ~~ s2= 41791750 ~~ s3= 7676853~~~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 4: ~~INPUT:100~~Desired Output:~~S1 = 5050~~S2 = 338350~~S3 = 1~~~~~~Your output:~~enter a number:s1= 5050 ~~ s2= 338350 ~~ s3= 13181873~~~~~~  Mark/s obtained: 8 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Proper input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed S1 (sum of first n natural numbers)~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed S2 (sum of squares of first n natural numbers)~~  Mark/s obtained: 20 out of 20~~~~~~FAILED: Code Case 4:~~Computed S3 (sum of digits on n)~~  Mark/s obtained: 5 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 87/100 ##########
24NA10037;10;10;10;10;10;20;20;10;100;Clean Code~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10038;10;10;10;10;10;20;20;10;100;Good work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10039;10;10;10;10;10;20;20;10;100;Nice work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10040;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~########## TOTAL MARKS OBTAINED = 0/100 ##########
24NA10041;10;10;10;10;10;20;20;10;100;Nice work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10042;8;8;8;8;10;20;20;0;82;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:110~~Desired Output:~~S1 = 6105~~S2 = 449735~~S3 = 2~~~~~~Your output:~~enter an integer n6105 ~~~~ 449735 ~~~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 2: ~~INPUT:309~~Desired Output:~~S1 = 47895~~S2 = 9882335~~S3 = 12~~~~~~Your output:~~enter an integer n47895 ~~~~ 9882335 ~~~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 3: ~~INPUT:500~~Desired Output:~~S1 = 125250~~S2 = 41791750~~S3 = 5~~~~~~Your output:~~enter an integer n125250 ~~~~ 41791750 ~~~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 4: ~~INPUT:100~~Desired Output:~~S1 = 5050~~S2 = 338350~~S3 = 1~~~~~~Your output:~~enter an integer n5050 ~~~~ 338350 ~~~~~~  Mark/s obtained: 8 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Proper input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed S1 (sum of first n natural numbers)~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed S2 (sum of squares of first n natural numbers)~~  Mark/s obtained: 20 out of 20~~~~~~FAILED: Code Case 4:~~Computed S3 (sum of digits on n)~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 82/100 ##########
24NA10043;6;6;6;6;10;20;15;0;69;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:110~~Desired Output:~~S1 = 6105~~S2 = 449735~~S3 = 2~~~~~~Your output:~~~~110~~6105~~227920~~~~  Mark/s obtained: 6 out of 10~~~~~~FAILED: Test Case 2: ~~INPUT:309~~Desired Output:~~S1 = 47895~~S2 = 9882335~~S3 = 12~~~~~~Your output:~~~~309~~47895~~4965115~~~~  Mark/s obtained: 6 out of 10~~~~~~FAILED: Test Case 3: ~~INPUT:500~~Desired Output:~~S1 = 125250~~S2 = 41791750~~S3 = 5~~~~~~Your output:~~~~500~~125250~~20958500~~~~  Mark/s obtained: 6 out of 10~~~~~~FAILED: Test Case 4: ~~INPUT:100~~Desired Output:~~S1 = 5050~~S2 = 338350~~S3 = 1~~~~~~Your output:~~~~100~~5050~~171700~~~~  Mark/s obtained: 6 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Proper input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed S1 (sum of first n natural numbers)~~  Mark/s obtained: 20 out of 20~~~~~~FAILED: Code Case 3:~~Computed S2 (sum of squares of first n natural numbers)~~  Mark/s obtained: 15 out of 20~~~~~~FAILED: Code Case 4:~~Computed S3 (sum of digits on n)~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 69/100 ##########
24NA10044;6;6;6;6;10;20;15;5;74;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:110~~Desired Output:~~S1 = 6105~~S2 = 449735~~S3 = 2~~~~~~Your output:~~Enter ns1 = 6105~~s2 = 899470~~~~~~  Mark/s obtained: 6 out of 10~~~~~~FAILED: Test Case 2: ~~INPUT:309~~Desired Output:~~S1 = 47895~~S2 = 9882335~~S3 = 12~~~~~~Your output:~~Enter ns1 = 47895~~s2 = 19764670~~~~~~  Mark/s obtained: 6 out of 10~~~~~~FAILED: Test Case 3: ~~INPUT:500~~Desired Output:~~S1 = 125250~~S2 = 41791750~~S3 = 5~~~~~~Your output:~~Enter ns1 = 125250~~s2 = 83583500~~~~~~  Mark/s obtained: 6 out of 10~~~~~~FAILED: Test Case 4: ~~INPUT:100~~Desired Output:~~S1 = 5050~~S2 = 338350~~S3 = 1~~~~~~Your output:~~Enter ns1 = 5050~~s2 = 676700~~~~~~  Mark/s obtained: 6 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Proper input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed S1 (sum of first n natural numbers)~~  Mark/s obtained: 20 out of 20~~~~~~FAILED: Code Case 3:~~Computed S2 (sum of squares of first n natural numbers)~~  Mark/s obtained: 15 out of 20~~~~~~FAILED: Code Case 4:~~Computed S3 (sum of digits on n)~~  Mark/s obtained: 5 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 74/100 ##########
24NA10046;8;8;8;8;10;20;15;10;87;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:110~~Desired Output:~~S1 = 6105~~S2 = 449735~~S3 = 2~~~~~~Your output:~~Enter n between 100 to 999 ~~s1 = 6105~~s2 = 899470~~s3 = 2~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 2: ~~INPUT:309~~Desired Output:~~S1 = 47895~~S2 = 9882335~~S3 = 12~~~~~~Your output:~~Enter n between 100 to 999 ~~s1 = 47895~~s2 = 19764670~~s3 = 12~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 3: ~~INPUT:500~~Desired Output:~~S1 = 125250~~S2 = 41791750~~S3 = 5~~~~~~Your output:~~Enter n between 100 to 999 ~~s1 = 125250~~s2 = 83583500~~s3 = 5~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 4: ~~INPUT:100~~Desired Output:~~S1 = 5050~~S2 = 338350~~S3 = 1~~~~~~Your output:~~Enter n between 100 to 999 ~~s1 = 5050~~s2 = 676700~~s3 = 1~~~~  Mark/s obtained: 8 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Proper input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed S1 (sum of first n natural numbers)~~  Mark/s obtained: 20 out of 20~~~~~~FAILED: Code Case 3:~~Computed S2 (sum of squares of first n natural numbers)~~  Mark/s obtained: 15 out of 20~~~~~~PASSED: Code Case 4:~~Computed S3 (sum of digits on n)~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 87/100 ##########
24NA10047;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~########## TOTAL MARKS OBTAINED = 0/100 ##########
24NA10048;10;10;10;10;10;20;20;10;100;Nice work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10049;10;10;10;10;10;20;20;10;100;Good~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10050;10;10;10;10;10;20;20;10;100;Good~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10051;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~########## TOTAL MARKS OBTAINED = 0/100 ##########
24NA10052;10;10;10;10;10;20;20;10;100;Nice work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10053;10;10;10;10;10;20;20;10;100;Perfect~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10054;8;8;8;8;10;20;20;8;90;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:110~~Desired Output:~~S1 = 6105~~S2 = 449735~~S3 = 2~~~~~~Your output:~~input number between 100 to 999~~Sum till n=6105, Sum of Sq till n=449735, Sum of digits of n=110~~~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 2: ~~INPUT:309~~Desired Output:~~S1 = 47895~~S2 = 9882335~~S3 = 12~~~~~~Your output:~~input number between 100 to 999~~Sum till n=47895, Sum of Sq till n=9882335, Sum of digits of n=309~~~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 3: ~~INPUT:500~~Desired Output:~~S1 = 125250~~S2 = 41791750~~S3 = 5~~~~~~Your output:~~input number between 100 to 999~~Sum till n=125250, Sum of Sq till n=41791750, Sum of digits of n=500~~~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 4: ~~INPUT:100~~Desired Output:~~S1 = 5050~~S2 = 338350~~S3 = 1~~~~~~Your output:~~input number between 100 to 999~~Sum till n=5050, Sum of Sq till n=338350, Sum of digits of n=100~~~~~~  Mark/s obtained: 8 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Proper input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed S1 (sum of first n natural numbers)~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed S2 (sum of squares of first n natural numbers)~~  Mark/s obtained: 20 out of 20~~~~~~FAILED: Code Case 4:~~Computed S3 (sum of digits on n)~~  Mark/s obtained: 8 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 90/100 ##########
24NA10055;0;0;0;0;8;15;10;2;35;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Proper input taken~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Code Case 2:~~Computed S1 (sum of first n natural numbers)~~  Mark/s obtained: 15 out of 20~~~~~~FAILED: Code Case 3:~~Computed S2 (sum of squares of first n natural numbers)~~  Mark/s obtained: 10 out of 20~~~~~~FAILED: Code Case 4:~~Computed S3 (sum of digits on n)~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 35/100 ##########
24NA10056;6;6;6;6;10;20;15;0;69;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:110~~Desired Output:~~S1 = 6105~~S2 = 449735~~S3 = 2~~~~~~Your output:~~enter an integer between 99 and 1000!the sum of first n number is: 6105the sum of square of first n number is: 671550~~~~  Mark/s obtained: 6 out of 10~~~~~~FAILED: Test Case 2: ~~INPUT:309~~Desired Output:~~S1 = 47895~~S2 = 9882335~~S3 = 12~~~~~~Your output:~~enter an integer between 99 and 1000!the sum of first n number is: 47895the sum of square of first n number is: 14799555~~~~  Mark/s obtained: 6 out of 10~~~~~~FAILED: Test Case 3: ~~INPUT:500~~Desired Output:~~S1 = 125250~~S2 = 41791750~~S3 = 5~~~~~~Your output:~~enter an integer between 99 and 1000!the sum of first n number is: 125250the sum of square of first n number is: 62625000~~~~  Mark/s obtained: 6 out of 10~~~~~~FAILED: Test Case 4: ~~INPUT:100~~Desired Output:~~S1 = 5050~~S2 = 338350~~S3 = 1~~~~~~Your output:~~enter an integer between 99 and 1000!the sum of first n number is: 5050the sum of square of first n number is: 505000~~~~  Mark/s obtained: 6 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Proper input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed S1 (sum of first n natural numbers)~~  Mark/s obtained: 20 out of 20~~~~~~FAILED: Code Case 3:~~Computed S2 (sum of squares of first n natural numbers)~~  Mark/s obtained: 15 out of 20~~~~~~FAILED: Code Case 4:~~Computed S3 (sum of digits on n)~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 69/100 ##########
24NA10057;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~########## TOTAL MARKS OBTAINED = 0/100 ##########
24NA10058;8;8;8;8;10;20;20;0;82;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:110~~Desired Output:~~S1 = 6105~~S2 = 449735~~S3 = 2~~~~~~Your output:~~ Enter n  Sum of n numbers is 6105 ~~Enter n  Sum of squares is = 449735  ~~ ~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 2: ~~INPUT:309~~Desired Output:~~S1 = 47895~~S2 = 9882335~~S3 = 12~~~~~~Your output:~~ Enter n  Sum of n numbers is 47895 ~~Enter n  Sum of squares is = 9882335  ~~ ~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 3: ~~INPUT:500~~Desired Output:~~S1 = 125250~~S2 = 41791750~~S3 = 5~~~~~~Your output:~~ Enter n  Sum of n numbers is 125250 ~~Enter n  Sum of squares is = 41791750  ~~ ~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 4: ~~INPUT:100~~Desired Output:~~S1 = 5050~~S2 = 338350~~S3 = 1~~~~~~Your output:~~ Enter n  Sum of n numbers is 5050 ~~Enter n  Sum of squares is = 338350  ~~ ~~~~  Mark/s obtained: 8 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Proper input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed S1 (sum of first n natural numbers)~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed S2 (sum of squares of first n natural numbers)~~  Mark/s obtained: 20 out of 20~~~~~~FAILED: Code Case 4:~~Computed S3 (sum of digits on n)~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 82/100 ##########
24NA10059;8;8;8;8;10;20;20;0;82;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:110~~Desired Output:~~S1 = 6105~~S2 = 449735~~S3 = 2~~~~~~Your output:~~ Give me a 3 digit integer6105 ~~449735 ~~~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 2: ~~INPUT:309~~Desired Output:~~S1 = 47895~~S2 = 9882335~~S3 = 12~~~~~~Your output:~~ Give me a 3 digit integer47895 ~~9882335 ~~~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 3: ~~INPUT:500~~Desired Output:~~S1 = 125250~~S2 = 41791750~~S3 = 5~~~~~~Your output:~~ Give me a 3 digit integer125250 ~~41791750 ~~~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 4: ~~INPUT:100~~Desired Output:~~S1 = 5050~~S2 = 338350~~S3 = 1~~~~~~Your output:~~ Give me a 3 digit integer5050 ~~338350 ~~~~~~  Mark/s obtained: 8 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Proper input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed S1 (sum of first n natural numbers)~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed S2 (sum of squares of first n natural numbers)~~  Mark/s obtained: 20 out of 20~~~~~~FAILED: Code Case 4:~~Computed S3 (sum of digits on n)~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 82/100 ##########
24NA10060;10;10;10;10;10;20;20;10;100;Keep it up~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10061;10;10;10;10;10;20;20;10;100;Nice work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10062;10;10;10;10;10;20;20;10;100;Perfect~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10063;5;5;5;5;5;20;10;5;60;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:110~~Desired Output:~~S1 = 6105~~S2 = 449735~~S3 = 2~~~~~~Your output:~~natural number between 99 and 1000the value of s1, s2, s3 respectively are 6105, 0, 0~~s1, s2, s3~~~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Test Case 2: ~~INPUT:309~~Desired Output:~~S1 = 47895~~S2 = 9882335~~S3 = 12~~~~~~Your output:~~natural number between 99 and 1000the value of s1, s2, s3 respectively are 47895, 0, 0~~s1, s2, s3~~~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Test Case 3: ~~INPUT:500~~Desired Output:~~S1 = 125250~~S2 = 41791750~~S3 = 5~~~~~~Your output:~~natural number between 99 and 1000the value of s1, s2, s3 respectively are 125250, 0, 0~~s1, s2, s3~~~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Test Case 4: ~~INPUT:100~~Desired Output:~~S1 = 5050~~S2 = 338350~~S3 = 1~~~~~~Your output:~~natural number between 99 and 1000the value of s1, s2, s3 respectively are 5050, 0, 0~~s1, s2, s3~~~~  Mark/s obtained: 5 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Proper input taken~~  Mark/s obtained: 5 out of 10~~~~~~PASSED: Code Case 2:~~Computed S1 (sum of first n natural numbers)~~  Mark/s obtained: 20 out of 20~~~~~~FAILED: Code Case 3:~~Computed S2 (sum of squares of first n natural numbers)~~  Mark/s obtained: 10 out of 20~~~~~~FAILED: Code Case 4:~~Computed S3 (sum of digits on n)~~  Mark/s obtained: 5 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 60/100 ##########
24NA10064;10;10;10;10;10;20;20;10;100;Clean Code~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10065;10;10;10;10;10;20;20;10;100;Good~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10066;10;10;10;10;10;20;20;10;100;Good work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10067;10;10;10;10;10;20;20;10;100;Keep it up~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10068;8;8;8;8;10;20;20;5;87;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:110~~Desired Output:~~S1 = 6105~~S2 = 449735~~S3 = 2~~~~~~Your output:~~enter a integerS1=6105, S2=449735, S3=11215792~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 2: ~~INPUT:309~~Desired Output:~~S1 = 47895~~S2 = 9882335~~S3 = 12~~~~~~Your output:~~enter a integerS1=47895, S2=9882335, S3=11805616~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 3: ~~INPUT:500~~Desired Output:~~S1 = 125250~~S2 = 41791750~~S3 = 5~~~~~~Your output:~~enter a integerS1=125250, S2=41791750, S3=12329904~~~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Test Case 4: ~~INPUT:100~~Desired Output:~~S1 = 5050~~S2 = 338350~~S3 = 1~~~~~~Your output:~~enter a integerS1=5050, S2=338350, S3=7611312~~~~  Mark/s obtained: 8 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Proper input taken~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Computed S1 (sum of first n natural numbers)~~  Mark/s obtained: 20 out of 20~~~~~~PASSED: Code Case 3:~~Computed S2 (sum of squares of first n natural numbers)~~  Mark/s obtained: 20 out of 20~~~~~~FAILED: Code Case 4:~~Computed S3 (sum of digits on n)~~  Mark/s obtained: 5 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 87/100 ##########
24NA10069;10;10;10;10;10;20;20;10;100;Nice work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10070;5;5;5;5;8;5;5;0;38;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:110~~Desired Output:~~S1 = 6105~~S2 = 449735~~S3 = 2~~~~~~Your output:~~S1 is 0~~~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Test Case 2: ~~INPUT:309~~Desired Output:~~S1 = 47895~~S2 = 9882335~~S3 = 12~~~~~~Your output:~~S1 is 0~~~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Test Case 3: ~~INPUT:500~~Desired Output:~~S1 = 125250~~S2 = 41791750~~S3 = 5~~~~~~Your output:~~S1 is 0~~~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Test Case 4: ~~INPUT:100~~Desired Output:~~S1 = 5050~~S2 = 338350~~S3 = 1~~~~~~Your output:~~S1 is 0~~~~  Mark/s obtained: 5 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Proper input taken~~  Mark/s obtained: 8 out of 10~~~~~~FAILED: Code Case 2:~~Computed S1 (sum of first n natural numbers)~~  Mark/s obtained: 5 out of 20~~~~~~FAILED: Code Case 3:~~Computed S2 (sum of squares of first n natural numbers)~~  Mark/s obtained: 5 out of 20~~~~~~FAILED: Code Case 4:~~Computed S3 (sum of digits on n)~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 38/100 ##########
24NA10072;10;10;10;10;10;20;20;10;100;Good~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10073;10;10;10;10;10;20;20;10;100;Good~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
#24NA10074;10;10;10;10;10;20;20;10;100;Keep it up~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
#24NA10075;10;10;10;10;10;20;20;10;100;Nice work~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
24NA10076;10;10;10;10;10;20;20;10;100;Perfect~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
