"Student_Name";"Test_Case_1 (10)";"Test_Case_2 (10)";"Test_Case_3 (10)";"Test_Case_4 (10)";"Code_1 (10)";"Code_2 (10)";"Code_3 (10)";"Code_4 (10)";"Code_5 (10)";"Code_6 (10)";"Total_Marks (100)";"Comments"
22AG10001;2;0;2;0;2;5;4;0;0;0;15;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 15 ############
22MI10051;2;0;2;0;2;5;4;2;0;2;19;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 19 ############
22GG10024;2;2;2;2;2;5;4;2;2;2;25;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 25 ############
22ME10007;2;1;2;0;2;5;4;2;2;2;22;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 1 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 22 ############
22MT10061;0;0;0;0;2;5;4;0;0;0;11;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 11 ############
22NA10022;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22ME30042;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22NA30011;2;2;2;2;2;5;4;2;2;2;25;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 25 ############
22MF10045;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EC30047;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EC30007;2;2;2;2;2;5;4;2;2;2;25;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 25 ############
22MF10007;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22NA10003;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22MT10023;2;2;2;2;2;5;4;2;2;2;25;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 25 ############
22ME10045;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22AE10034;2;2;2;2;2;5;4;2;2;2;25;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 25 ############
22CE10085;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22GG10004;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CS30028;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CE10045;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22IE10027;2;2;2;2;2;5;4;2;2;2;25;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 25 ############
22PH10032;2;0;2;0;2;5;4;2;2;2;21;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 21 ############
22PH10013;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22AE30007;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22IM10020;2;0;2;0;2;0;10;2;0;2;20;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 0 out of 10~~~~~~PASSED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22EX10014;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22MF3IM17;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EE10048;2;2;2;2;2;5;4;2;2;2;25;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 25 ############
22NA10041;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22BT30022;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CE10025;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CY10048;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CH10044;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22ME30023;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CY10028;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22AE10014;2;2;2;2;2;5;4;2;2;2;25;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 25 ############
22HS10050;0;0;0;0;2;0;0;0;0;2;4;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 4 ############
22EC10039;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22ME30061;2;0;2;0;2;5;4;0;0;2;17;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 17 ############
22CS10029;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22MA10002;2;2;2;2;2;5;4;2;2;2;25;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 2 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 4 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 2 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 25 ############
22MI10013;0;0;0;0;2;0;0;0;0;0;2;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~IN:~~1~~~~Exp OUT:~~Invalid Input~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~IN:~~300~~~~Exp OUT:~~6 28~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~IN:~~-100~~~~Exp OUT:~~Invalid input~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~IN:~~500~~~~Exp OUT:~~6 28 49~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Input Taken~~  Mark/s obtained: 2 out of 10~~~~~~FAILED: Code Case 2:~~Loop for factor~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Sum of factors stored~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Checked for equality~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Loop till the input number~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Checked for invalid input~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 2 ############
22CH10064;0;0;0;0;0;0;0;0;0;0;0;LT1 file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
