"Student_Name";"Test_Case_1 (10)";"Test_Case_2 (10)";"Test_Case_3 (10)";"Test_Case_4 (10)";"Code_1 (10)";"Code_2 (10)";"Code_3 (10)";"Code_4 (10)";"Code_5 (10)";"Code_6 (10)";"Total_Marks (100)";"Comments"
22IM10001;0;0;0;0;0;0;0;0;0;0;0;Broken pipe error.~~~~========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~~~INPUT:~~2~~1 2 3 4~~1 0 0 1~~~~Expected OUTPUT:~~1 2~~3 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~~~INPUT:~~2~~1 2 3 4~~1 2 3 4~~~~Expected OUTPUT:~~7 10~~15 22~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~~~INPUT:~~3~~1 -1 0 2 -2 9 0 0 1~~9 9 0 0 0 9 -9 -9 0~~~~Expected OUTPUT:~~9 9 -9~~-63 -63 -18~~-9 -9 0~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~~~INPUT:~~2~~1 1 1 1~~1 1 1 1~~~~Expected OUTPUT:~~2 2~~2 2 ~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CH30025;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22AG10001;0;0;0;0;0;0;0;0;0;0;0;Broken pipe error since input is not taken correctly.~~~~========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~~~INPUT:~~2~~1 2 3 4~~1 0 0 1~~~~Expected OUTPUT:~~1 2~~3 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~~~INPUT:~~2~~1 2 3 4~~1 2 3 4~~~~Expected OUTPUT:~~7 10~~15 22~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~~~INPUT:~~3~~1 -1 0 2 -2 9 0 0 1~~9 9 0 0 0 9 -9 -9 0~~~~Expected OUTPUT:~~9 9 -9~~-63 -63 -18~~-9 -9 0~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~~~INPUT:~~2~~1 1 1 1~~1 1 1 1~~~~Expected OUTPUT:~~2 2~~2 2 ~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22MI10051;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22GG10024;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22ME10007;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22MT10061;0;0;0;0;10;10;0;0;0;0;20;The code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22NA10022;0;0;0;0;10;10;10;10;0;0;40;The code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 40 ############
22ME30042;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22NA30011;10;10;10;10;10;10;10;10;10;10;100;Great Job~~~~========= TEST CASES =========~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MF10045;0;0;0;0;0;0;0;0;0;0;0;The code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EC30047;0;0;0;0;10;10;10;10;0;0;40;Incorrect output for all test cases. Stuck in infinite loop.~~~~========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~~~INPUT:~~2~~1 2 3 4~~1 0 0 1~~~~Expected OUTPUT:~~1 2~~3 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~~~INPUT:~~2~~1 2 3 4~~1 2 3 4~~~~Expected OUTPUT:~~7 10~~15 22~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~~~INPUT:~~3~~1 -1 0 2 -2 9 0 0 1~~9 9 0 0 0 9 -9 -9 0~~~~Expected OUTPUT:~~9 9 -9~~-63 -63 -18~~-9 -9 0~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~~~INPUT:~~2~~1 1 1 1~~1 1 1 1~~~~Expected OUTPUT:~~2 2~~2 2 ~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 40 ############
22EC30007;10;10;10;10;10;10;10;10;10;10;100;Clean Code~~~~========= TEST CASES =========~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22MF10007;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22NA10003;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22MT10023;0;0;0;0;0;0;0;0;0;0;0;Completely different program submitted.~~~~========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~~~INPUT:~~2~~1 2 3 4~~1 0 0 1~~~~Expected OUTPUT:~~1 2~~3 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~~~INPUT:~~2~~1 2 3 4~~1 2 3 4~~~~Expected OUTPUT:~~7 10~~15 22~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~~~INPUT:~~3~~1 -1 0 2 -2 9 0 0 1~~9 9 0 0 0 9 -9 -9 0~~~~Expected OUTPUT:~~9 9 -9~~-63 -63 -18~~-9 -9 0~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~~~INPUT:~~2~~1 1 1 1~~1 1 1 1~~~~Expected OUTPUT:~~2 2~~2 2 ~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22ME10045;0;0;0;0;10;10;0;0;0;0;20;The code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22AE10034;0;0;0;0;10;10;10;10;0;0;40;Incorrect output for all test cases.~~~~========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~~~INPUT:~~2~~1 2 3 4~~1 0 0 1~~~~Expected OUTPUT:~~1 2~~3 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~~~INPUT:~~2~~1 2 3 4~~1 2 3 4~~~~Expected OUTPUT:~~7 10~~15 22~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~~~INPUT:~~3~~1 -1 0 2 -2 9 0 0 1~~9 9 0 0 0 9 -9 -9 0~~~~Expected OUTPUT:~~9 9 -9~~-63 -63 -18~~-9 -9 0~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~~~INPUT:~~2~~1 1 1 1~~1 1 1 1~~~~Expected OUTPUT:~~2 2~~2 2 ~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 40 ############
22CE10085;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22GG10004;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CS30028;0;0;0;0;10;10;0;0;0;0;20;The code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
22CE10045;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22IE10027;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22PH10032;0;0;0;0;0;0;0;0;0;0;0;Incorrect output for all test cases. Dynamic memory allocation not used.~~~~========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~~~INPUT:~~2~~1 2 3 4~~1 0 0 1~~~~Expected OUTPUT:~~1 2~~3 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~~~INPUT:~~2~~1 2 3 4~~1 2 3 4~~~~Expected OUTPUT:~~7 10~~15 22~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~~~INPUT:~~3~~1 -1 0 2 -2 9 0 0 1~~9 9 0 0 0 9 -9 -9 0~~~~Expected OUTPUT:~~9 9 -9~~-63 -63 -18~~-9 -9 0~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~~~INPUT:~~2~~1 1 1 1~~1 1 1 1~~~~Expected OUTPUT:~~2 2~~2 2 ~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22PH10013;0;0;0;0;0;0;0;0;0;0;0;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~~~INPUT:~~2~~1 2 3 4~~1 0 0 1~~~~Expected OUTPUT:~~1 2~~3 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~~~INPUT:~~2~~1 2 3 4~~1 2 3 4~~~~Expected OUTPUT:~~7 10~~15 22~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~~~INPUT:~~3~~1 -1 0 2 -2 9 0 0 1~~9 9 0 0 0 9 -9 -9 0~~~~Expected OUTPUT:~~9 9 -9~~-63 -63 -18~~-9 -9 0~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~~~INPUT:~~2~~1 1 1 1~~1 1 1 1~~~~Expected OUTPUT:~~2 2~~2 2 ~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22AE30007;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22IM10020;0;0;0;0;0;0;0;0;0;0;0;The code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EX10014;0;0;0;0;10;10;10;10;0;0;40;Incorrect output for all test cases. Stuck in infinite loop.~~~~========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~~~INPUT:~~2~~1 2 3 4~~1 0 0 1~~~~Expected OUTPUT:~~1 2~~3 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~~~INPUT:~~2~~1 2 3 4~~1 2 3 4~~~~Expected OUTPUT:~~7 10~~15 22~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~~~INPUT:~~3~~1 -1 0 2 -2 9 0 0 1~~9 9 0 0 0 9 -9 -9 0~~~~Expected OUTPUT:~~9 9 -9~~-63 -63 -18~~-9 -9 0~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~~~INPUT:~~2~~1 1 1 1~~1 1 1 1~~~~Expected OUTPUT:~~2 2~~2 2 ~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 40 ############
22MF3IM17;0;0;0;0;0;0;0;0;0;0;0;A file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22EE10048;10;10;10;10;10;10;10;10;10;10;100;Keep up the good work~~~~========= TEST CASES =========~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 10 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 100 ###########
22NA10041;0;0;0;0;10;10;10;0;0;0;30;The code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 30 ############
22BT30022;0;0;0;0;0;0;0;0;0;0;0;Code didn't compile.~~~~========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~############ TOTAL MARKS OBTAINED = 0 ############
22CE10025;0;0;0;0;10;10;0;0;0;0;20;Incorrect output for all test cases. Segmentation fault.~~~~========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~~~INPUT:~~2~~1 2 3 4~~1 0 0 1~~~~Expected OUTPUT:~~1 2~~3 4~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 2: ~~~~INPUT:~~2~~1 2 3 4~~1 2 3 4~~~~Expected OUTPUT:~~7 10~~15 22~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 3: ~~~~INPUT:~~3~~1 -1 0 2 -2 9 0 0 1~~9 9 0 0 0 9 -9 -9 0~~~~Expected OUTPUT:~~9 9 -9~~-63 -63 -18~~-9 -9 0~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Test Case 4: ~~~~INPUT:~~2~~1 1 1 1~~1 1 1 1~~~~Expected OUTPUT:~~2 2~~2 2 ~~~~ ~~  Mark/s obtained: 0 out of 10~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Matrix structure defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 2:~~Dynamically memory allocated correctly~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Input taken correctly (getMat defined)~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 4:~~Matrix print operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 5:~~Mulitply matrix operation is correct~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 6:~~Correct logic and hence correct output for all test cases~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~########### TOTAL MARKS OBTAINED = 20 ############
