"Student_Name";"Test_Case_1 (10)";"Test_Case_2 (10)";"Test_Case_3 (10)";"Test_Case_4 (10)";"Code_1 (5)";"Code_2 (10)";"Code_3 (5)";"Code_4 (10)";"Code_5 (15)";"Code_6 (10)";"Code_7 (5)";"Total_Marks (100)";"Comments"
22EC10027;2;2;2;0;5;10;0;10;0;0;5;36;The input was not taken in the same format as given in the test case with spaces and slashes~~This would have caused you to get 0 in the test cases. I had to recheck them in the way you have taken the input.~~~~========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:5 ~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996~~1995~~~~Desired Output:~~~~Deleted Record: 21CS91R01 CS 12/06/1994~~Deleted Record: 19CS91R08 CS 08/08/1994~~m = 2, n - m = 3~~Remaining Records:~~19CS91R05 CS 26/01/1995~~22CS91R01 CS 11/01/1996~~20CS91R01 CS 01/01/1996 ~~  Mark/s obtained: 2 out of 10~~~~~~Your output:~~~~~~FAILED: Test Case 2: ~~INPUT:5 ~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996~~1994~~~~Desired Output:~~~~No records deleted~~m = 0, n - m = 5~~Remaining Records:~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996 ~~  Mark/s obtained: 2 out of 10~~~~~~Your output:~~~~~~FAILED: Test Case 3: ~~INPUT:5 ~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996~~1997~~~~Desired Output:~~~~Deleted Record: 19CS91R05 CS 26/01/1995 ~~Deleted Record: 21CS91R01 CS 12/06/1994 ~~Deleted Record: 22CS91R01 CS 11/01/1996 ~~Deleted Record: 19CS91R08 CS 08/08/1994  ~~Deleted Record: 20CS91R01 CS 01/01/1996  ~~m = 5, n - m = 0~~Remaining Records:~~No records remaining ~~  Mark/s obtained: 2 out of 10~~~~~~Your output:~~~~~~FAILED: Test Case 4: ~~INPUT:101~~~~Desired Output:~~~~Invalid value of N ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~enter no.of records : enter the details of the persons : enter the roll no : enter branch : enter the dob : enter the roll no : enter branch : enter the dob : enter the roll no : enter branch : enter the dob : enter the roll no : enter branch : enter the dob : enter the roll no : enter branch : enter the dob : enter the roll no : enter branch : enter the dob : enter the roll no : enter branch : enter the dob : enter the roll no : enter branch : enter the dob : enter the roll no : enter branch : ...~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 3:~~Used a different structure to store DOB~~  Mark/s obtained: 0 out of 5~~~~~~FAILED: Code Case 5:~~printed the deleted records for Year greater than DOB~~  Mark/s obtained: 0 out of 15~~~~~~FAILED: Code Case 6:~~Reallocated the deleted memory~~  Mark/s obtained: 0 out of 10~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 36/100 ##########
22CH30033;2;2;2;10;0;10;2;10;0;0;0;38;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:5 ~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996~~1995~~~~Desired Output:~~~~Deleted Record: 21CS91R01 CS 12/06/1994~~Deleted Record: 19CS91R08 CS 08/08/1994~~m = 2, n - m = 3~~Remaining Records:~~19CS91R05 CS 26/01/1995~~22CS91R01 CS 11/01/1996~~20CS91R01 CS 01/01/1996 ~~  Mark/s obtained: 2 out of 10~~~~~~Your output:~~~~~~FAILED: Test Case 2: ~~INPUT:5 ~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996~~1994~~~~Desired Output:~~~~No records deleted~~m = 0, n - m = 5~~Remaining Records:~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996 ~~  Mark/s obtained: 2 out of 10~~~~~~Your output:~~~~~~FAILED: Test Case 3: ~~INPUT:5 ~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996~~1997~~~~Desired Output:~~~~Deleted Record: 19CS91R05 CS 26/01/1995 ~~Deleted Record: 21CS91R01 CS 12/06/1994 ~~Deleted Record: 22CS91R01 CS 11/01/1996 ~~Deleted Record: 19CS91R08 CS 08/08/1994  ~~Deleted Record: 20CS91R01 CS 01/01/1996  ~~m = 5, n - m = 0~~Remaining Records:~~No records remaining ~~  Mark/s obtained: 2 out of 10~~~~~~Your output:~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Allocated memory using malloc/calloc~~  Mark/s obtained: 0 out of 5~~~~~~PASSED: Code Case 2:~~Stucture to store data defined~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Used a different structure to store DOB~~  Mark/s obtained: 2 out of 5~~~~~~PASSED: Code Case 4:~~Read n records from the user and Year value~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 5:~~printed the deleted records for Year greater than DOB~~  Mark/s obtained: 0 out of 15~~~~~~FAILED: Code Case 6:~~Reallocated the deleted memory~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 7:~~Printed the remaining records~~  Mark/s obtained: 0 out of 5~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 38/100 ##########
22CY10036;0;0;0;0;0;10;0;5;0;0;0;15;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Allocated memory using malloc/calloc~~  Mark/s obtained: 0 out of 5~~~~~~PASSED: Code Case 2:~~Stucture to store data defined~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Used a different structure to store DOB~~  Mark/s obtained: 0 out of 5~~~~~~FAILED: Code Case 4:~~Read n records from the user and Year value~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 5:~~printed the deleted records for Year greater than DOB~~  Mark/s obtained: 0 out of 15~~~~~~FAILED: Code Case 6:~~Reallocated the deleted memory~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 7:~~Printed the remaining records~~  Mark/s obtained: 0 out of 5~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 15/100 ##########
22MT10050;0;0;0;0;5;10;5;10;15;0;5;50;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Allocated memory using malloc/calloc~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 2:~~Stucture to store data defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Used a different structure to store DOB~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 4:~~Read n records from the user and Year value~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~printed the deleted records for Year greater than DOB~~  Mark/s obtained: 15 out of 15~~~~~~FAILED: Code Case 6:~~Reallocated the deleted memory~~  Mark/s obtained: 0 out of 10~~~~~~PASSED: Code Case 7:~~Printed the remaining records~~  Mark/s obtained: 5 out of 5~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 50/100 ##########
22CH30013;10;10;10;10;5;10;5;10;15;10;5;100;There was a problem in your code, but i fixed it and rechecked manually~~~~========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Allocated memory using malloc/calloc~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 2:~~Stucture to store data defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Used a different structure to store DOB~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 4:~~Read n records from the user and Year value~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~printed the deleted records for Year greater than DOB~~  Mark/s obtained: 15 out of 15~~~~~~PASSED: Code Case 6:~~Reallocated the deleted memory~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 7:~~Printed the remaining records~~  Mark/s obtained: 5 out of 5~~~~PASSED: All code cases - Marks : 60 out of 60~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 100/100 #########
22CS10077;0;0;0;0;0;0;0;0;0;0;0;0;LT file was not submitted properly ~~Mark/s lost: 100 out of 100~~~~~~==============================~~~~########## TOTAL MARKS OBTAINED = 0/100 ##########
22EC10067;2;2;2;10;0;10;0;10;15;5;5;61;Your code had a small mistake, that led to compilation error, making you lose 40 marks, I fixed it and rechecked  your code manually.~~~~========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:5 ~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996~~1995~~~~Desired Output:~~~~Deleted Record: 21CS91R01 CS 12/06/1994~~Deleted Record: 19CS91R08 CS 08/08/1994~~m = 2, n - m = 3~~Remaining Records:~~19CS91R05 CS 26/01/1995~~22CS91R01 CS 11/01/1996~~20CS91R01 CS 01/01/1996 ~~  Mark/s obtained: 2 out of 10~~~~~~Your output:~~~~~~FAILED: Test Case 2: ~~INPUT:5 ~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996~~1994~~~~Desired Output:~~~~No records deleted~~m = 0, n - m = 5~~Remaining Records:~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996 ~~  Mark/s obtained: 2 out of 10~~~~~~Your output:~~~~~~FAILED: Test Case 3: ~~INPUT:5 ~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996~~1997~~~~Desired Output:~~~~Deleted Record: 19CS91R05 CS 26/01/1995 ~~Deleted Record: 21CS91R01 CS 12/06/1994 ~~Deleted Record: 22CS91R01 CS 11/01/1996 ~~Deleted Record: 19CS91R08 CS 08/08/1994  ~~Deleted Record: 20CS91R01 CS 01/01/1996  ~~m = 5, n - m = 0~~Remaining Records:~~No records remaining ~~  Mark/s obtained: 2 out of 10~~~~~~Your output:~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Allocated memory using malloc/calloc~~  Mark/s obtained: 0 out of 5~~~~~~PASSED: Code Case 2:~~Stucture to store data defined~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Used a different structure to store DOB~~  Mark/s obtained: 0 out of 5~~~~~~PASSED: Code Case 4:~~Read n records from the user and Year value~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~printed the deleted records for Year greater than DOB~~  Mark/s obtained: 15 out of 15~~~~~~FAILED: Code Case 6:~~Reallocated the deleted memory~~  Mark/s obtained: 5 out of 10~~~~~~PASSED: Code Case 7:~~Printed the remaining records~~  Mark/s obtained: 5 out of 5~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 61/100 ##########
22BT10027;0;0;0;0;5;10;5;10;15;0;5;50;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Allocated memory using malloc/calloc~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 2:~~Stucture to store data defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Used a different structure to store DOB~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 4:~~Read n records from the user and Year value~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~printed the deleted records for Year greater than DOB~~  Mark/s obtained: 15 out of 15~~~~~~FAILED: Code Case 6:~~Reallocated the deleted memory~~  Mark/s obtained: 0 out of 10~~~~~~PASSED: Code Case 7:~~Printed the remaining records~~  Mark/s obtained: 5 out of 5~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 50/100 ##########
22EE30015;8;5;10;10;5;10;5;10;15;0;5;83;Your code had a small mistake, that led to infinite loop, making you lose 40 marks, I fixed it and rechecked  your code manually.~~~~========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:5 ~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996~~1995~~~~Desired Output:~~~~Deleted Record: 21CS91R01 CS 12/06/1994~~Deleted Record: 19CS91R08 CS 08/08/1994~~m = 2, n - m = 3~~Remaining Records:~~19CS91R05 CS 26/01/1995~~22CS91R01 CS 11/01/1996~~20CS91R01 CS 01/01/1996 ~~  Mark/s obtained: 8 out of 10~~~~~~Your output:~~Enter number of records to be entered : Enter a year in format YYYY : Deleted Record : 21CS91R01 CS 12/6/1994~~Deleted Record : 19CS91R08 CS 8/8/1994~~m = 2, n-m = 3~~Remaining Records : ~~19CS91R05 CS 26/1/1995~~19CS91R05 CS 26/1/1995~~~~21CS91R01 CS 12/6/1994~~22CS91R01 CS 11/1/1996~~22CS91R01 CS 11/1/1996~~19CS91R08 CS 8/8/1994~~~~20CS91R01 CS 1/1/1996~~20CS91R01 CS 1/1/1996~~~~~~FAILED: Test Case 2: ~~INPUT:5 ~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996~~1994~~~~Desired Output:~~~~No records deleted~~m = 0, n - m = 5~~Remaining Records:~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996 ~~  Mark/s obtained: 5 out of 10~~~~~~Your output:~~Enter number of records to be entered : Enter a year in format YYYY : m = 0, n-m = 5~~Remaining Records : ~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Allocated memory using malloc/calloc~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 2:~~Stucture to store data defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Used a different structure to store DOB~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 4:~~Read n records from the user and Year value~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~printed the deleted records for Year greater than DOB~~  Mark/s obtained: 15 out of 15~~~~~~FAILED: Code Case 6:~~Reallocated the deleted memory~~  Mark/s obtained: 0 out of 10~~~~~~PASSED: Code Case 7:~~Printed the remaining records~~  Mark/s obtained: 5 out of 5~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 83/100 ##########
22EX10022;5;10;5;0;5;10;5;10;0;0;5;55;The input was not taken in the same format as given in the test case with spaces and slashes~~This would have caused you to get 0 in the test cases. I had to recheck them in the way you have taken the input.~~~~========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:5 ~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996~~1995~~~~Desired Output:~~~~Deleted Record: 21CS91R01 CS 12/06/1994~~Deleted Record: 19CS91R08 CS 08/08/1994~~m = 2, n - m = 3~~Remaining Records:~~19CS91R05 CS 26/01/1995~~22CS91R01 CS 11/01/1996~~20CS91R01 CS 01/01/1996 ~~  Mark/s obtained: 5 out of 10~~~~~~Your output:~~remaining records:~~ 19CS91R05 CS 26/1/1995~~ 21CS91R01 CS 12/6/1994~~ 22CS91R01 CS 11/1/1996~~ 19CS91R08 CS 8/8/1994~~ 20CS91R01 CS 1/1/1996~~~~~~FAILED: Test Case 3: ~~INPUT:5 ~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996~~1997~~~~Desired Output:~~~~Deleted Record: 19CS91R05 CS 26/01/1995 ~~Deleted Record: 21CS91R01 CS 12/06/1994 ~~Deleted Record: 22CS91R01 CS 11/01/1996 ~~Deleted Record: 19CS91R08 CS 08/08/1994  ~~Deleted Record: 20CS91R01 CS 01/01/1996  ~~m = 5, n - m = 0~~Remaining Records:~~No records remaining ~~  Mark/s obtained: 5 out of 10~~~~~~Your output:~~remaining records:~~ 19CS91R05 CS 26/1/1995~~ 21CS91R01 CS 12/6/1994~~ 22CS91R01 CS 11/1/1996~~ 19CS91R08 CS 8/8/1994~~ 20CS91R01 CS 1/1/1996~~~~~~FAILED: Test Case 4: ~~INPUT:101~~~~Desired Output:~~~~Invalid value of N ~~  Mark/s obtained: 0 out of 10~~~~~~Your output:~~remaining records:~~ P¸  0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/0~~   0/0/...~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Allocated memory using malloc/calloc~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 2:~~Stucture to store data defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Used a different structure to store DOB~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 4:~~Read n records from the user and Year value~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 5:~~printed the deleted records for Year greater than DOB~~  Mark/s obtained: 0 out of 15~~~~~~FAILED: Code Case 6:~~Reallocated the deleted memory~~  Mark/s obtained: 0 out of 10~~~~~~PASSED: Code Case 7:~~Printed the remaining records~~  Mark/s obtained: 5 out of 5~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 55/100 ##########
22ME10072;10;10;10;10;5;10;0;10;15;10;5;95;========= TEST CASES =========~~~~PASSED: All test cases - Marks : 40 out of 40~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Allocated memory using malloc/calloc~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 2:~~Stucture to store data defined~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Used a different structure to store DOB~~  Mark/s obtained: 0 out of 5~~~~~~PASSED: Code Case 4:~~Read n records from the user and Year value~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~printed the deleted records for Year greater than DOB~~  Mark/s obtained: 15 out of 15~~~~~~PASSED: Code Case 6:~~Reallocated the deleted memory~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 7:~~Printed the remaining records~~  Mark/s obtained: 5 out of 5~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 95/100 ##########
22AG30036;0;0;0;0;5;10;5;10;5;0;5;40;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Allocated memory using malloc/calloc~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 2:~~Stucture to store data defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Used a different structure to store DOB~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 4:~~Read n records from the user and Year value~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 5:~~printed the deleted records for Year greater than DOB~~  Mark/s obtained: 5 out of 15~~~~~~FAILED: Code Case 6:~~Reallocated the deleted memory~~  Mark/s obtained: 0 out of 10~~~~~~PASSED: Code Case 7:~~Printed the remaining records~~  Mark/s obtained: 5 out of 5~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 40/100 ##########
22EE10016;2;2;5;10;0;10;0;10;15;0;5;59;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:5 ~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996~~1995~~~~Desired Output:~~~~Deleted Record: 21CS91R01 CS 12/06/1994~~Deleted Record: 19CS91R08 CS 08/08/1994~~m = 2, n - m = 3~~Remaining Records:~~19CS91R05 CS 26/01/1995~~22CS91R01 CS 11/01/1996~~20CS91R01 CS 01/01/1996 ~~  Mark/s obtained: 2 out of 10~~~~~~Your output:~~No deleted records ~~m = 0, n - m = 0 ~~Remaining records :~~No remaining records ~~~~~~FAILED: Test Case 2: ~~INPUT:5 ~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996~~1994~~~~Desired Output:~~~~No records deleted~~m = 0, n - m = 5~~Remaining Records:~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996 ~~  Mark/s obtained: 2 out of 10~~~~~~Your output:~~No deleted records ~~m = 0, n - m = 0 ~~Remaining records :~~No remaining records ~~~~~~FAILED: Test Case 3: ~~INPUT:5 ~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996~~1997~~~~Desired Output:~~~~Deleted Record: 19CS91R05 CS 26/01/1995 ~~Deleted Record: 21CS91R01 CS 12/06/1994 ~~Deleted Record: 22CS91R01 CS 11/01/1996 ~~Deleted Record: 19CS91R08 CS 08/08/1994  ~~Deleted Record: 20CS91R01 CS 01/01/1996  ~~m = 5, n - m = 0~~Remaining Records:~~No records remaining ~~  Mark/s obtained: 5 out of 10~~~~~~Your output:~~No deleted records ~~m = 0, n - m = 0 ~~Remaining records :~~No remaining records ~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Allocated memory using malloc/calloc~~  Mark/s obtained: 0 out of 5~~~~~~PASSED: Code Case 2:~~Stucture to store data defined~~  Mark/s obtained: 10 out of 10~~~~~~FAILED: Code Case 3:~~Used a different structure to store DOB~~  Mark/s obtained: 0 out of 5~~~~~~PASSED: Code Case 4:~~Read n records from the user and Year value~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~printed the deleted records for Year greater than DOB~~  Mark/s obtained: 15 out of 15~~~~~~FAILED: Code Case 6:~~Reallocated the deleted memory~~  Mark/s obtained: 0 out of 10~~~~~~PASSED: Code Case 7:~~Printed the remaining records~~  Mark/s obtained: 5 out of 5~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 59/100 ##########
22AE30015;0;0;0;0;0;10;5;5;5;0;5;30;========= TEST CASES =========~~~~~~FAILED: Code didn't compile successfully~~  Mark/s obtained: 0 out of 40~~~~~~========= CODE CASES =========~~~~~~FAILED: Code Case 1:~~Allocated memory using malloc/calloc~~  Mark/s obtained: 0 out of 5~~~~~~PASSED: Code Case 2:~~Stucture to store data defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Used a different structure to store DOB~~  Mark/s obtained: 5 out of 5~~~~~~FAILED: Code Case 4:~~Read n records from the user and Year value~~  Mark/s obtained: 5 out of 10~~~~~~FAILED: Code Case 5:~~printed the deleted records for Year greater than DOB~~  Mark/s obtained: 5 out of 15~~~~~~FAILED: Code Case 6:~~Reallocated the deleted memory~~  Mark/s obtained: 0 out of 10~~~~~~PASSED: Code Case 7:~~Printed the remaining records~~  Mark/s obtained: 5 out of 5~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 30/100 ##########
22EX10042;5;5;5;10;5;10;5;10;15;0;0;70;========= TEST CASES =========~~~~~~FAILED: Test Case 1: ~~INPUT:5 ~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996~~1995~~~~Desired Output:~~~~Deleted Record: 21CS91R01 CS 12/06/1994~~Deleted Record: 19CS91R08 CS 08/08/1994~~m = 2, n - m = 3~~Remaining Records:~~19CS91R05 CS 26/01/1995~~22CS91R01 CS 11/01/1996~~20CS91R01 CS 01/01/1996 ~~  Mark/s obtained: 5 out of 10~~~~~~Your output:~~~~~~FAILED: Test Case 2: ~~INPUT:5 ~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996~~1994~~~~Desired Output:~~~~No records deleted~~m = 0, n - m = 5~~Remaining Records:~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996 ~~  Mark/s obtained: 5 out of 10~~~~~~Your output:~~~~~~FAILED: Test Case 3: ~~INPUT:5 ~~19CS91R05 CS 26/01/1995~~21CS91R01 CS 12/06/1994~~22CS91R01 CS 11/01/1996~~19CS91R08 CS 08/08/1994~~20CS91R01 CS 01/01/1996~~1997~~~~Desired Output:~~~~Deleted Record: 19CS91R05 CS 26/01/1995 ~~Deleted Record: 21CS91R01 CS 12/06/1994 ~~Deleted Record: 22CS91R01 CS 11/01/1996 ~~Deleted Record: 19CS91R08 CS 08/08/1994  ~~Deleted Record: 20CS91R01 CS 01/01/1996  ~~m = 5, n - m = 0~~Remaining Records:~~No records remaining ~~  Mark/s obtained: 5 out of 10~~~~~~Your output:~~~~~~========= CODE CASES =========~~~~~~PASSED: Code Case 1:~~Allocated memory using malloc/calloc~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 2:~~Stucture to store data defined~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 3:~~Used a different structure to store DOB~~  Mark/s obtained: 5 out of 5~~~~~~PASSED: Code Case 4:~~Read n records from the user and Year value~~  Mark/s obtained: 10 out of 10~~~~~~PASSED: Code Case 5:~~printed the deleted records for Year greater than DOB~~  Mark/s obtained: 15 out of 15~~~~~~FAILED: Code Case 6:~~Reallocated the deleted memory~~  Mark/s obtained: 0 out of 10~~~~~~FAILED: Code Case 7:~~Printed the remaining records~~  Mark/s obtained: 0 out of 5~~~~~~==============================~~~~######### TOTAL MARKS OBTAINED = 70/100 ##########
